,gender,age,field_of_work_agg,race,hometown_agg,partner_attractiveness,partner_sincerity,partner_intelligence,partner_humor,partner_ambition,partner_shared_interests,liking,reciprocity_estimate,acquaintance,partner_age,partner_field_of_work_agg,partner_race,partner_hometown_agg,decision
4463,0,24.0,Arts and humanities,Caucasian,Western US,6.0,9.0,8.0,6.0,8.0,5.0,6.0,3.0,0,31.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
4464,0,24.0,Arts and humanities,Caucasian,Western US,5.0,9.0,9.0,7.0,7.0,8.0,7.0,7.0,0,29.0,Sciences,Asian,Asia,0
4465,0,24.0,Arts and humanities,Caucasian,Western US,3.0,5.0,6.0,6.0,8.0,4.0,4.0,2.0,0,22.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
4466,0,24.0,Arts and humanities,Caucasian,Western US,8.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
4467,0,24.0,Arts and humanities,Caucasian,Western US,5.0,7.0,8.0,6.0,7.0,5.0,6.0,5.0,0,30.0,"Business, law, politics and intl. affairs",African American,Eastern US,0
4468,0,24.0,Arts and humanities,Caucasian,Western US,5.0,8.0,8.0,8.0,8.0,4.0,7.0,7.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Mid US,0
4469,0,24.0,Arts and humanities,Caucasian,Western US,6.0,9.0,8.0,6.0,7.0,7.0,7.0,3.0,0,24.0,Arts and humanities,Caucasian,Eastern US,0
4470,0,24.0,Arts and humanities,Caucasian,Western US,7.0,7.0,8.0,7.0,7.0,5.0,6.0,2.0,0,24.0,"Business, law, politics and intl. affairs",Latino,Eastern US,0
4471,0,24.0,Arts and humanities,Caucasian,Western US,4.0,9.0,8.0,7.0,6.0,6.0,7.0,8.0,0,23.0,Sciences,Caucasian,Europe,0
4472,0,24.0,Arts and humanities,Caucasian,Western US,7.0,8.0,8.0,6.0,7.0,7.0,7.0,8.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
4473,0,24.0,Arts and humanities,Caucasian,Western US,9.5,7.0,7.0,8.0,9.0,6.0,7.0,6.0,0,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4474,0,24.0,Arts and humanities,Caucasian,Western US,5.0,8.0,9.0,8.0,7.0,8.0,8.0,7.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4475,0,24.0,Arts and humanities,Caucasian,Western US,7.0,8.0,8.0,6.0,7.0,7.0,7.0,5.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4476,0,24.0,Arts and humanities,Caucasian,Western US,4.0,6.0,7.0,5.0,9.0,2.0,3.0,1.0,0,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4477,0,24.0,Arts and humanities,Caucasian,Western US,6.0,6.0,8.0,4.0,10.0,1.0,2.0,1.0,0,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,0
4478,0,33.0,Arts and humanities,Caucasian,Western US,4.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4479,0,33.0,Arts and humanities,Caucasian,Western US,5.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,0,29.0,Sciences,Asian,Asia,0
4480,0,33.0,Arts and humanities,Caucasian,Western US,6.0,7.0,8.0,8.0,9.0,8.0,7.0,7.0,0,30.0,"Business, law, politics and intl. affairs",African American,Eastern US,0
4481,0,33.0,Arts and humanities,Caucasian,Western US,6.0,9.0,8.0,6.0,6.0,9.0,7.0,7.0,0,24.0,Arts and humanities,Caucasian,Eastern US,1
4482,0,33.0,Arts and humanities,Caucasian,Western US,7.0,9.0,8.0,8.0,9.0,8.0,8.0,8.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
4483,0,33.0,Arts and humanities,Caucasian,Western US,7.0,8.0,8.0,7.0,8.0,6.0,7.0,6.0,0,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4484,0,25.0,Arts and humanities,Asian,Multi,7.0,8.0,9.0,6.0,8.0,7.0,6.0,6.0,0,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
4485,0,25.0,Arts and humanities,Asian,Multi,8.0,9.0,8.0,9.0,9.0,5.0,8.0,3.0,0,29.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
4486,0,25.0,Arts and humanities,Asian,Multi,8.0,9.0,9.0,7.0,9.0,5.0,8.0,3.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
4487,0,25.0,Arts and humanities,Asian,Multi,7.0,9.0,8.0,5.0,8.0,3.0,4.0,1.0,0,31.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
4488,0,25.0,Arts and humanities,Asian,Multi,6.0,9.0,9.0,6.0,9.0,2.0,3.0,1.0,0,29.0,Sciences,Asian,Asia,0
4489,0,25.0,Arts and humanities,Asian,Multi,5.0,9.0,8.0,6.0,7.0,5.0,6.0,5.0,0,22.0,"Business, law, politics and intl. affairs",Caucasian,Europe,0
4490,0,25.0,Arts and humanities,Asian,Multi,8.0,9.0,8.0,6.0,9.0,4.0,5.0,4.0,0,23.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1
4491,0,25.0,Arts and humanities,Asian,Multi,5.0,8.0,9.0,8.0,9.0,7.0,6.0,7.0,0,30.0,"Business, law, politics and intl. affairs",African American,Eastern US,1
4492,0,25.0,Arts and humanities,Asian,Multi,5.0,8.0,8.0,6.0,8.0,6.0,5.0,4.0,0,27.0,"Business, law, politics and intl. affairs",Asian,Mid US,0
4493,0,25.0,Arts and humanities,Asian,Multi,6.0,8.0,8.0,5.0,4.0,6.0,6.0,7.0,0,24.0,Arts and humanities,Caucasian,Eastern US,1
4494,0,25.0,Arts and humanities,Asian,Multi,8.0,9.0,9.0,9.0,8.0,6.0,8.0,5.0,1,24.0,"Business, law, politics and intl. affairs",Latino,Eastern US,1
4495,0,25.0,Arts and humanities,Asian,Multi,7.0,9.0,9.0,7.0,7.0,4.0,7.0,5.0,0,23.0,Sciences,Caucasian,Europe,0
4496,0,25.0,Arts and humanities,Asian,Multi,8.0,9.0,9.0,8.0,8.0,5.0,8.0,3.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,1
4497,0,25.0,Arts and humanities,Asian,Multi,7.0,8.0,9.0,9.0,8.0,5.0,8.0,3.0,0,34.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
4498,0,25.0,Arts and humanities,Asian,Multi,6.0,9.0,8.0,6.0,5.0,5.0,6.0,6.0,0,27.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
4499,0,25.0,Arts and humanities,Asian,Multi,7.0,8.0,8.0,6.0,7.0,5.0,7.0,5.0,0,26.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
4500,0,25.0,Arts and humanities,Asian,Multi,5.0,9.0,9.0,6.0,9.0,5.0,7.0,4.0,0,29.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
4501,0,25.0,Arts and humanities,Asian,Multi,3.0,8.0,5.0,1.0,8.0,1.0,1.0,1.0,0,31.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,0
4502,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,8.0,8.0,9.0,9.0,7.0,9.0,8.0,0,38.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
4503,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,8.0,8.0,7.0,7.0,7.0,6.0,6.0,0,33.0,Arts and humanities,African American,Mid US,0
4504,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,0,24.0,Arts and humanities,Caucasian,Western US,0
4505,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,8.0,8.0,8.0,7.0,8.0,8.0,7.0,0,28.0,Arts and humanities,Caucasian,Eastern US,1
4506,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,0,23.0,Education and social work,Caucasian,Eastern US,1
4507,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,9.0,9.0,8.0,9.0,9.0,10.0,9.0,8.0,0,25.0,Education and social work,Caucasian,Mid US,1
4508,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,8.0,8.0,9.0,8.0,8.0,8.0,7.0,0,26.0,Education and social work,Caucasian,Eastern US,1
4509,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,10.0,9.0,9.0,9.0,8.0,8.0,9.0,8.0,0,25.0,Education and social work,Caucasian,Eastern US,1
4510,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,9.0,9.0,9.0,8.0,9.0,7.0,8.0,7.0,0,24.0,Sciences,Caucasian,Western US,1
4511,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,9.0,7.0,7.0,9.0,7.0,8.0,8.0,7.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Multi,1
4512,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,9.0,9.0,8.0,9.0,8.0,8.0,9.0,7.0,0,28.0,Arts and humanities,Caucasian,Eastern US,1
4513,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,0,26.0,Arts and humanities,Caucasian,Eastern US,1
4514,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,9.0,8.0,8.0,8.0,7.0,7.0,6.0,0,22.0,Arts and humanities,Caucasian,Eastern US,1
4515,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,7.0,9.0,8.0,8.0,8.0,9.0,8.0,7.0,0,24.0,Arts and humanities,Caucasian,Western US,1
4516,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,8.0,8.0,7.0,8.0,7.0,7.0,7.0,6.0,0,33.0,Arts and humanities,Caucasian,Western US,0
4517,1,24.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,6.0,8.0,8.0,8.0,7.0,7.0,7.0,6.0,0,25.0,Arts and humanities,Asian,Multi,0
4518,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,8.0,9.0,8.0,10.0,7.0,9.0,9.0,9.0,0,25.0,Education and social work,Caucasian,Mid US,0
4519,1,29.0,"Business, law, politics and intl. affairs",Caucasian,Mid US,4.0,5.0,8.0,6.0,8.0,5.0,4.0,7.0,0,33.0,Arts and humanities,Caucasian,Western US,0
4520,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,4.0,5.0,7.0,7.0,6.0,10.0,6.0,8.0,0,38.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
4521,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,5.0,4.0,8.0,6.0,7.0,6.0,5.0,7.0,0,33.0,Arts and humanities,African American,Mid US,0
4522,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,7.0,7.0,7.0,9.0,8.0,6.0,7.0,8.0,0,23.0,Education and social work,Caucasian,Eastern US,1
4523,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,4.0,8.0,6.0,5.0,5.0,5.0,4.0,8.0,0,25.0,Education and social work,Caucasian,Mid US,0
4524,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,4.0,8.0,9.0,6.0,5.0,5.0,6.0,8.0,0,26.0,Education and social work,Caucasian,Eastern US,0
4525,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,6.5,7.0,7.0,6.5,6.0,6.0,7.0,8.0,0,25.0,Education and social work,Caucasian,Eastern US,1
4526,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,7.0,6.0,8.0,7.5,7.5,3.0,7.0,8.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Multi,1
4527,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,4.0,7.0,7.0,6.0,6.0,7.0,6.0,8.0,0,26.0,Arts and humanities,Caucasian,Eastern US,0
4528,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,4.0,7.0,7.0,6.0,6.0,5.0,5.0,7.0,0,24.0,Arts and humanities,Caucasian,Western US,0
4529,1,26.0,"Business, law, politics and intl. affairs",Caucasian,Europe,5.0,7.0,8.0,7.0,7.0,8.0,6.5,8.0,0,33.0,Arts and humanities,Caucasian,Western US,1
4530,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Europe,2.0,6.0,7.0,6.0,5.0,6.0,6.0,6.0,0,33.0,Arts and humanities,African American,Mid US,0
4531,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Europe,7.0,5.0,7.0,7.0,7.0,3.0,6.0,7.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Multi,1
4532,1,31.0,"Business, law, politics and intl. affairs",Caucasian,Europe,1.0,6.0,8.0,4.0,4.0,5.0,3.0,6.0,0,25.0,Arts and humanities,Asian,Multi,0
4533,1,29.0,Sciences,Asian,Asia,6.0,8.0,6.0,7.0,7.0,7.0,7.0,3.0,0,38.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
4534,1,29.0,Sciences,Asian,Asia,6.0,7.0,7.0,6.0,7.0,4.0,4.0,3.0,0,33.0,Arts and humanities,African American,Mid US,0
4535,1,29.0,Sciences,Asian,Asia,6.0,7.0,6.0,7.0,7.0,8.0,6.0,4.0,0,24.0,Arts and humanities,Caucasian,Western US,1
4536,1,29.0,Sciences,Asian,Asia,6.0,7.0,5.0,4.0,6.0,6.0,6.0,6.0,0,28.0,Arts and humanities,Caucasian,Eastern US,1
4537,1,29.0,Sciences,Asian,Asia,7.0,7.0,6.0,6.0,6.0,8.0,7.0,5.0,0,23.0,Education and social work,Caucasian,Eastern US,1
4538,1,29.0,Sciences,Asian,Asia,6.0,8.0,5.0,6.0,5.0,3.0,3.0,4.0,0,25.0,Education and social work,Caucasian,Mid US,0
4539,1,29.0,Sciences,Asian,Asia,6.0,7.0,7.0,4.0,6.0,3.0,3.0,4.0,0,26.0,Education and social work,Caucasian,Eastern US,0
4540,1,29.0,Sciences,Asian,Asia,9.0,7.0,8.0,6.0,7.0,5.0,8.0,5.0,0,25.0,Education and social work,Caucasian,Eastern US,1
4541,1,29.0,Sciences,Asian,Asia,7.0,7.0,5.0,7.0,5.0,7.0,6.0,4.0,0,24.0,Sciences,Caucasian,Western US,1
4542,1,29.0,Sciences,Asian,Asia,8.0,7.0,6.0,8.0,6.0,7.0,7.0,5.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Multi,1
4543,1,29.0,Sciences,Asian,Asia,8.0,7.0,5.0,6.0,4.0,8.0,7.0,4.0,0,28.0,Arts and humanities,Caucasian,Eastern US,1
4544,1,29.0,Sciences,Asian,Asia,6.0,8.0,6.0,5.0,6.0,5.0,5.0,5.0,0,26.0,Arts and humanities,Caucasian,Eastern US,0
4545,1,29.0,Sciences,Asian,Asia,6.0,8.0,6.0,6.0,6.0,6.0,4.0,6.0,0,22.0,Arts and humanities,Caucasian,Eastern US,0
4546,1,29.0,Sciences,Asian,Asia,6.0,7.0,6.0,7.0,6.0,7.0,6.0,4.0,0,24.0,Arts and humanities,Caucasian,Western US,1
4547,1,29.0,Sciences,Asian,Asia,6.0,7.0,5.0,6.0,5.0,4.0,4.0,2.0,0,33.0,Arts and humanities,Caucasian,Western US,0
4548,1,29.0,Sciences,Asian,Asia,6.0,7.0,6.0,6.0,6.0,7.0,5.0,5.0,0,25.0,Arts and humanities,Asian,Multi,1
4549,1,22.0,"Business, law, politics and intl. affairs",Caucasian,Europe,4.0,4.0,5.0,2.0,2.0,7.0,4.0,3.0,0,28.0,Arts and humanities,Caucasian,Eastern US,0
4550,1,22.0,"Business, law, politics and intl. affairs",Caucasian,Europe,7.0,6.0,6.0,7.0,5.0,4.0,7.0,5.0,0,23.0,Education and social work,Caucasian,Eastern US,1
4551,1,22.0,"Business, law, politics and intl. affairs",Caucasian,Europe,8.0,7.0,5.0,7.0,5.0,2.0,7.0,5.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Multi,1
4552,1,22.0,"Business, law, politics and intl. affairs",Caucasian,Europe,5.0,7.0,7.0,4.0,4.0,2.0,5.0,2.0,0,26.0,Arts and humanities,Caucasian,Eastern US,0
4553,1,22.0,"Business, law, politics and intl. affairs",Caucasian,Europe,5.0,6.0,6.0,7.0,5.0,3.0,6.0,6.0,0,25.0,Arts and humanities,Asian,Multi,1
4554,1,23.0,"Business, law, politics and intl. affairs",Caucasian,Europe,5.0,5.0,6.0,5.0,6.0,5.0,6.0,4.0,0,33.0,Arts and humanities,African American,Mid US,0
4555,1,23.0,"Business, law, politics and intl. affairs",Caucasian,Europe,7.0,7.0,7.0,5.0,5.0,5.0,8.0,4.0,0,28.0,Arts and humanities,Caucasian,Eastern US,1
4556,1,23.0,"Business, law, politics and intl. affairs",Caucasian,Europe,8.0,6.0,8.0,8.0,8.0,7.0,9.0,8.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Multi,1
4557,1,30.0,"Business, law, politics and intl. affairs",African American,Eastern US,6.0,10.0,10.0,7.0,10.0,2.0,3.0,2.0,0,38.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4558,1,30.0,"Business, law, politics and intl. affairs",African American,Eastern US,5.0,10.0,10.0,10.0,10.0,10.0,7.0,5.0,0,33.0,Arts and humanities,African American,Mid US,0
4559,1,30.0,"Business, law, politics and intl. affairs",African American,Eastern US,7.0,10.0,10.0,10.0,9.0,9.0,8.0,5.0,0,24.0,Arts and humanities,Caucasian,Western US,0
4560,1,30.0,"Business, law, politics and intl. affairs",African American,Eastern US,6.0,10.0,10.0,10.0,10.0,9.0,8.0,5.0,0,23.0,Education and social work,Caucasian,Eastern US,0
4561,1,30.0,"Business, law, politics and intl. affairs",African American,Eastern US,8.0,9.0,9.0,9.0,9.0,8.0,8.0,4.0,0,25.0,Education and social work,Caucasian,Mid US,0
4562,1,30.0,"Business, law, politics and intl. affairs",African American,Eastern US,5.0,9.0,9.0,9.0,9.0,9.0,7.0,2.0,0,26.0,Education and social work,Caucasian,Eastern US,0
4563,1,30.0,"Business, law, politics and intl. affairs",African American,Eastern US,9.0,9.0,9.0,9.0,9.0,6.0,7.0,5.0,0,25.0,Education and social work,Caucasian,Eastern US,1
4564,1,30.0,"Business, law, politics and intl. affairs",African American,Eastern US,8.0,9.0,9.0,9.0,9.0,2.0,3.0,3.0,0,24.0,Sciences,Caucasian,Western US,0
4565,1,30.0,"Business, law, politics and intl. affairs",African American,Eastern US,7.0,7.0,10.0,10.0,7.0,3.0,9.0,5.0,0,28.0,Arts and humanities,Caucasian,Eastern US,1
4566,1,30.0,"Business, law, politics and intl. affairs",African American,Eastern US,7.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,0,26.0,Arts and humanities,Caucasian,Eastern US,1
4567,1,30.0,"Business, law, politics and intl. affairs",African American,Eastern US,5.0,10.0,10.0,10.0,10.0,10.0,8.0,5.0,0,22.0,Arts and humanities,Caucasian,Eastern US,0
4568,1,30.0,"Business, law, politics and intl. affairs",African American,Eastern US,6.0,10.0,10.0,10.0,9.0,9.0,8.0,5.0,0,24.0,Arts and humanities,Caucasian,Western US,0
4569,1,27.0,"Business, law, politics and intl. affairs",Asian,Mid US,7.0,7.0,7.0,7.0,5.0,5.0,6.0,6.0,0,33.0,Arts and humanities,African American,Mid US,1
4570,1,27.0,"Business, law, politics and intl. affairs",Asian,Mid US,7.0,6.0,6.0,6.0,5.0,7.0,6.0,5.0,0,24.0,Arts and humanities,Caucasian,Western US,0
4571,1,27.0,"Business, law, politics and intl. affairs",Asian,Mid US,6.0,6.0,7.0,9.0,7.0,3.0,7.0,5.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Multi,1
4572,1,27.0,"Business, law, politics and intl. affairs",Asian,Mid US,5.0,7.0,6.0,6.0,4.0,7.0,6.0,5.0,0,22.0,Arts and humanities,Caucasian,Eastern US,1
4573,1,27.0,"Business, law, politics and intl. affairs",Asian,Mid US,4.0,2.0,3.0,3.0,1.0,0.0,3.0,0.0,0,24.0,Arts and humanities,Caucasian,Western US,0
4574,1,24.0,Arts and humanities,Caucasian,Eastern US,7.0,6.0,7.0,6.0,9.0,8.0,7.0,5.0,0,38.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4575,1,24.0,Arts and humanities,Caucasian,Eastern US,6.0,7.0,7.0,6.0,7.0,10.0,7.0,5.0,1,33.0,Arts and humanities,African American,Mid US,0
4576,1,24.0,Arts and humanities,Caucasian,Eastern US,10.0,10.0,10.0,10.0,10.0,10.0,10.0,5.0,1,24.0,Arts and humanities,Caucasian,Western US,0
4577,1,24.0,Arts and humanities,Caucasian,Eastern US,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1,28.0,Arts and humanities,Caucasian,Eastern US,0
4578,1,24.0,Arts and humanities,Caucasian,Eastern US,7.0,7.0,8.0,9.0,6.0,7.0,6.0,6.0,0,23.0,Education and social work,Caucasian,Eastern US,1
4579,1,24.0,Arts and humanities,Caucasian,Eastern US,7.0,7.0,6.0,8.0,7.0,5.0,6.0,7.0,0,25.0,Education and social work,Caucasian,Mid US,0
4580,1,24.0,Arts and humanities,Caucasian,Eastern US,7.0,9.0,9.0,7.0,9.0,4.0,7.0,7.0,0,26.0,Education and social work,Caucasian,Eastern US,0
4581,1,24.0,Arts and humanities,Caucasian,Eastern US,8.0,8.0,8.0,8.0,7.0,6.0,7.0,7.0,0,25.0,Education and social work,Caucasian,Eastern US,1
4582,1,24.0,Arts and humanities,Caucasian,Eastern US,8.0,7.0,6.0,8.0,7.0,6.0,6.0,6.0,0,24.0,Sciences,Caucasian,Western US,1
4583,1,24.0,Arts and humanities,Caucasian,Eastern US,6.0,7.0,8.0,8.0,6.0,4.0,5.0,6.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Multi,0
4584,1,24.0,Arts and humanities,Caucasian,Eastern US,6.0,7.0,6.0,6.0,7.0,8.0,6.0,6.0,0,28.0,Arts and humanities,Caucasian,Eastern US,0
4585,1,24.0,Arts and humanities,Caucasian,Eastern US,7.0,6.0,7.0,6.0,8.0,9.0,7.0,7.0,0,26.0,Arts and humanities,Caucasian,Eastern US,1
4586,1,24.0,Arts and humanities,Caucasian,Eastern US,6.0,8.0,8.0,7.0,7.0,8.0,7.0,6.0,0,22.0,Arts and humanities,Caucasian,Eastern US,0
4587,1,24.0,Arts and humanities,Caucasian,Eastern US,6.0,8.0,8.0,7.0,7.0,9.0,7.0,6.0,0,24.0,Arts and humanities,Caucasian,Western US,0
4588,1,24.0,Arts and humanities,Caucasian,Eastern US,6.0,7.0,8.0,7.0,7.0,7.0,6.0,5.0,0,33.0,Arts and humanities,Caucasian,Western US,0
4589,1,24.0,Arts and humanities,Caucasian,Eastern US,6.0,6.0,7.0,3.0,7.0,8.0,6.0,6.0,0,25.0,Arts and humanities,Asian,Multi,0
4590,1,24.0,"Business, law, politics and intl. affairs",Latino,Eastern US,7.0,6.0,8.0,7.0,7.0,6.0,7.0,8.0,0,38.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,1
4591,1,24.0,"Business, law, politics and intl. affairs",Latino,Eastern US,8.0,9.0,9.0,9.0,8.0,7.0,7.0,2.0,0,33.0,Arts and humanities,African American,Mid US,0
4592,1,24.0,"Business, law, politics and intl. affairs",Latino,Eastern US,7.0,8.0,8.0,8.0,8.0,7.0,5.0,7.0,0,24.0,Arts and humanities,Caucasian,Western US,1
4593,1,24.0,"Business, law, politics and intl. affairs",Latino,Eastern US,8.0,7.0,7.0,8.0,6.0,6.0,6.0,9.0,0,28.0,Arts and humanities,Caucasian,Eastern US,1
4594,1,24.0,"Business, law, politics and intl. affairs",Latino,Eastern US,6.0,8.0,8.0,8.0,8.0,7.0,7.0,10.0,0,23.0,Education and social work,Caucasian,Eastern US,1
4595,1,24.0,"Business, law, politics and intl. affairs",Latino,Eastern US,6.0,8.0,9.0,8.0,8.0,6.0,7.0,6.0,0,26.0,Education and social work,Caucasian,Eastern US,0
4596,1,24.0,"Business, law, politics and intl. affairs",Latino,Eastern US,7.0,7.0,8.0,8.0,7.0,8.0,7.0,8.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Multi,1
4597,1,24.0,"Business, law, politics and intl. affairs",Latino,Eastern US,6.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,0,28.0,Arts and humanities,Caucasian,Eastern US,0
4598,1,24.0,"Business, law, politics and intl. affairs",Latino,Eastern US,4.0,6.0,6.0,8.0,7.0,7.0,7.0,9.0,0,26.0,Arts and humanities,Caucasian,Eastern US,0
4599,1,24.0,"Business, law, politics and intl. affairs",Latino,Eastern US,6.0,7.0,8.0,7.0,9.0,8.0,8.0,3.0,0,22.0,Arts and humanities,Caucasian,Eastern US,0
4600,1,24.0,"Business, law, politics and intl. affairs",Latino,Eastern US,5.0,5.0,9.0,8.0,7.0,5.0,5.0,5.0,0,24.0,Arts and humanities,Caucasian,Western US,0
4601,1,24.0,"Business, law, politics and intl. affairs",Latino,Eastern US,4.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,0,33.0,Arts and humanities,Caucasian,Western US,0
4602,1,24.0,"Business, law, politics and intl. affairs",Latino,Eastern US,5.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0,1,25.0,Arts and humanities,Asian,Multi,1
4603,1,23.0,Sciences,Caucasian,Europe,6.0,6.0,8.0,5.0,9.0,4.0,5.0,5.0,0,38.0,"Business, law, politics and intl. affairs",Caucasian,Eastern US,0
4604,1,23.0,Sciences,Caucasian,Europe,7.0,9.0,9.0,8.0,7.0,5.0,7.0,6.0,0,33.0,Arts and humanities,African American,Mid US,1
4605,1,23.0,Sciences,Caucasian,Europe,7.0,7.0,7.0,7.0,7.0,8.0,7.0,6.0,0,24.0,Arts and humanities,Caucasian,Western US,1
4606,1,23.0,Sciences,Caucasian,Europe,3.0,6.0,7.0,4.0,7.0,2.0,3.0,4.0,0,28.0,Arts and humanities,Caucasian,Eastern US,0
4607,1,23.0,Sciences,Caucasian,Europe,7.0,9.0,8.0,8.0,7.0,6.0,8.0,7.0,0,23.0,Education and social work,Caucasian,Eastern US,1
4608,1,23.0,Sciences,Caucasian,Europe,8.0,8.0,8.0,7.0,7.0,8.0,8.0,7.0,0,25.0,Education and social work,Caucasian,Mid US,1
4609,1,23.0,Sciences,Caucasian,Europe,5.0,7.0,7.0,6.0,5.0,4.0,6.0,5.0,0,26.0,Education and social work,Caucasian,Eastern US,0
4610,1,23.0,Sciences,Caucasian,Europe,7.0,6.0,7.0,5.0,5.0,6.0,6.0,5.0,0,24.0,Sciences,Caucasian,Western US,0
4611,1,23.0,Sciences,Caucasian,Europe,6.0,8.0,9.0,8.0,8.0,6.0,6.0,6.0,0,21.0,"Business, law, politics and intl. affairs",Caucasian,Multi,1
4612,1,23.0,Sciences,Caucasian,Europe,7.0,8.0,8.0,7.0,6.0,7.0,6.0,6.0,0,28.0,Arts and humanities,Caucasian,Eastern US,0
4613,1,23.0,Sciences,Caucasian,Europe,6.0,8.0,8.0,6.0,8.0,8.0,7.0,6.0,0,26.0,Arts and humanities,Caucasian,Eastern US,0
4614,1,23.0,Sciences,Caucasian,Europe,4.0,8.0,8.0,6.0,7.0,3.0,6.0,5.0,0,22.0,Arts and humanities,Caucasian,Eastern US,0
4615,1,23.0,Sciences,Caucasian,Europe,6.0,9.0,9.0,7.0,8.0,4.0,6.0,5.0,0,24.0,Arts and humanities,Caucasian,Western US,0
